checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_since,installment_rate_pct,personal_status_sex,other_debtors,present_residence_since,property,age,other_installment_plans,housing,existing_credits,job,people_liable,telephone,foreign_worker,credit_risk
3,0.3561969563912153,1,5,0.9830177332735845,2,3,0.9421637820708985,3,2,1.053413018870969,1,-0.20783086238537146,1,1,-0.7187454693270836,1,-0.4364357804719845,1,1,0
3,0.3561969563912153,3,1,-0.6869692136494855,3,1,0.9421637820708985,0,2,0.15306001128894414,1,-0.11525586800435958,1,1,-0.7187454693270836,1,2.29128784747792,1,1,0
3,-0.7824946124917905,4,5,-0.11848262261415624,2,3,-0.8376025122779064,3,2,1.053413018870969,0,-0.11525586800435958,1,1,1.045047093438766,1,-0.4364357804719845,0,1,0
1,-1.3518403969332935,3,5,-0.7565328078523499,2,0,-1.727485659452309,3,2,-0.7472929962930807,2,0.06989412075766421,0,1,-0.7187454693270836,3,-0.4364357804719845,1,1,0
3,-0.4978217202710391,3,2,0.755899508492047,2,0,0.052280634896496016,3,2,-0.7472929962930807,1,-0.48555584552840714,1,1,-0.7187454693270836,1,-0.4364357804719845,1,1,0
1,-0.7824946124917905,4,1,-0.8910531357148427,2,0,0.9421637820708985,3,2,1.053413018870969,1,1.180794053329807,0,1,1.045047093438766,1,-0.4364357804719845,0,1,1
1,0.07152406417046382,1,1,-0.6514963874665678,2,3,0.9421637820708985,2,2,0.15306001128894414,1,-0.48555584552840714,1,1,1.045047093438766,1,-0.4364357804719845,1,1,0
1,-1.067167504712542,1,8,-0.79615180852418,0,3,0.052280634896496016,3,1,1.053413018870969,2,1.180794053329807,1,1,1.045047093438766,1,2.29128784747792,0,0,0
0,0.3561969563912153,3,1,-0.7652858428844984,2,2,0.052280634896496016,0,2,1.053413018870969,1,-0.9484308174334667,1,1,-0.7187454693270836,3,-0.4364357804719845,1,1,1
0,2.064234309715724,0,0,0.2532910232249934,0,1,0.9421637820708985,3,2,-0.7472929962930807,1,-0.48555584552840714,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
3,-1.067167504712542,3,5,-0.47735705893224495,2,2,-0.8376025122779064,0,0,-0.7472929962930807,1,-1.503880783719538,1,2,1.045047093438766,1,-0.4364357804719845,0,1,1
0,2.064234309715724,3,5,2.2417847909560464,2,2,-1.727485659452309,0,2,-0.7472929962930807,1,-0.8558558230524548,1,1,-0.7187454693270836,1,-0.4364357804719845,1,1,1
0,0.3561969563912153,3,7,0.0349258334756044,0,2,0.052280634896496016,2,2,-0.7472929962930807,1,-1.2261558005765023,1,2,-0.7187454693270836,1,-0.4364357804719845,1,1,1
0,0.07152406417046382,1,5,-0.12493222737468672,3,1,0.052280634896496016,3,2,-0.7472929962930807,1,-0.3004058567663834,1,1,1.045047093438766,1,-0.4364357804719845,1,1,0
2,-0.9722765406389582,3,1,-0.818264739131713,0,3,-1.727485659452309,0,2,1.053413018870969,3,1.180794053329807,1,0,-0.7187454693270836,3,2.29128784747792,0,1,1
3,-0.7824946124917905,1,5,-0.6561032480098039,3,1,0.052280634896496016,0,2,-0.7472929962930807,0,-0.022680873623347676,1,1,-0.7187454693270836,1,-0.4364357804719845,0,0,0
0,-0.21314882805028765,2,8,1.4685808345306648,2,0,-0.8376025122779064,3,2,1.053413018870969,2,0.8104940758057594,1,1,-0.7187454693270836,3,2.29128784747792,1,1,0
3,0.3561969563912153,3,7,-0.7556114357437027,1,1,0.9421637820708985,0,2,-1.6476460038751053,1,-0.670705834290431,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
3,-0.4978217202710391,3,7,-0.7510045752004666,4,0,0.9421637820708985,2,2,-0.7472929962930807,2,0.4401940982817118,1,2,-0.7187454693270836,1,-0.4364357804719845,1,1,0
3,-0.4978217202710391,3,4,0.7402361826450444,0,0,0.052280634896496016,3,2,-0.7472929962930807,0,0.4401940982817118,1,1,-0.7187454693270836,0,-0.4364357804719845,1,1,1
1,0.9255427408327181,1,2,2.2417847909560464,2,3,0.052280634896496016,3,2,1.053413018870969,3,0.25504410951968803,1,0,2.8088396562046154,0,2.29128784747792,1,1,0
3,-1.3518403969332935,3,5,-0.5759438745574965,2,0,-1.727485659452309,2,2,-0.7472929962930807,0,-1.3187307949575142,1,2,-0.7187454693270836,1,-0.4364357804719845,0,1,0
2,0.3561969563912153,3,5,0.3375965711662132,2,2,-0.8376025122779064,0,2,1.053413018870969,1,-0.8558558230524548,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
3,-1.3518403969332935,3,2,-0.8201074833490074,1,0,-0.8376025122779064,3,2,1.053413018870969,0,1.3659440420918307,1,2,-0.7187454693270836,1,-0.4364357804719845,0,1,0
3,-0.21314882805028765,1,2,0.3841258626528974,2,1,0.052280634896496016,3,2,-1.6476460038751053,1,-0.7632808286714429,1,1,1.045047093438766,1,-0.4364357804719845,0,1,0
3,-0.21314882805028765,1,7,-0.6607101085530399,3,3,0.9421637820708985,3,2,1.053413018870969,1,0.9956440645677832,1,1,1.045047093438766,1,-0.4364357804719845,0,1,0
1,-1.3518403969332935,1,1,-1.0826985343134625,3,1,0.052280634896496016,0,2,1.053413018870969,2,0.3476191039006999,1,1,1.045047093438766,3,-0.4364357804719845,1,1,0
0,0.3561969563912153,2,7,-0.6740700041284245,0,1,0.052280634896496016,0,2,-0.7472929962930807,0,-1.1335808061954904,1,2,1.045047093438766,1,-0.4364357804719845,1,1,0
0,0.3561969563912153,1,4,1.2562045634874826,2,2,-0.8376025122779064,0,2,1.053413018870969,3,-1.0410058118144785,1,0,1.045047093438766,1,-0.4364357804719845,1,1,0
0,-0.7824946124917905,3,7,-1.036629928881102,1,0,0.9421637820708985,3,2,0.15306001128894414,2,2.708281460616503,1,1,-0.7187454693270836,3,-0.4364357804719845,0,1,1
3,-0.7824946124917905,1,1,-0.7007897952791936,2,3,0.9421637820708985,3,2,-1.6476460038751053,2,0.25504410951968803,1,1,1.045047093438766,3,2.29128784747792,0,1,0
0,0.9255427408327181,2,0,-0.23641825252099927,0,3,0.9421637820708985,3,2,-0.7472929962930807,0,0.5327690926627237,2,1,1.045047093438766,1,-0.4364357804719845,0,1,0
0,0.3561969563912153,1,5,0.7922937067836119,2,2,-0.8376025122779064,0,2,1.053413018870969,1,-0.9484308174334667,0,1,-0.7187454693270836,3,-0.4364357804719845,0,1,1
2,-0.4978217202710391,1,7,-0.8039834714476812,4,0,0.052280634896496016,3,2,1.053413018870969,3,0.3476191039006999,1,0,1.045047093438766,1,-0.4364357804719845,1,1,1
0,2.064234309715724,2,7,2.2417847909560464,4,0,-0.8376025122779064,3,2,-0.7472929962930807,3,-0.7632808286714429,1,0,-0.7187454693270836,0,-0.4364357804719845,0,1,0
3,-0.4978217202710391,1,2,0.16207518446891953,3,3,0.052280634896496016,3,2,1.053413018870969,3,-1.1335808061954904,1,2,1.045047093438766,1,-0.4364357804719845,1,1,0
3,2.064234309715724,1,2,2.2417847909560464,0,0,-0.8376025122779064,0,2,1.053413018870969,1,-1.0410058118144785,0,2,1.045047093438766,3,-0.4364357804719845,0,1,1
3,-0.4978217202710391,3,3,-0.8081296459365938,1,1,0.9421637820708985,3,2,0.15306001128894414,0,0.06989412075766421,1,1,1.045047093438766,1,-0.4364357804719845,1,1,0
0,-1.067167504712542,0,1,-0.7275095864299628,0,1,-0.8376025122779064,3,2,0.15306001128894414,3,-0.578130839909419,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,1
3,-1.067167504712542,3,7,-0.12124673894009788,0,3,0.052280634896496016,3,0,1.053413018870969,1,-0.022680873623347676,1,1,-0.7187454693270836,1,-0.4364357804719845,1,1,0
1,-0.4978217202710391,3,1,-0.5966747470020588,2,2,-0.8376025122779064,3,2,0.15306001128894414,2,0.06989412075766421,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
2,-0.7824946124917905,3,7,0.1763564521529513,4,3,-0.8376025122779064,3,2,0.15306001128894414,1,0.16246911513867612,1,1,-0.7187454693270836,0,-0.4364357804719845,0,1,0
0,-0.21314882805028765,3,4,-0.8187254251860366,4,0,0.9421637820708985,3,2,1.053413018870969,3,2.3842689802829615,1,0,-0.7187454693270836,1,-0.4364357804719845,0,1,0
2,0.07152406417046382,1,4,-0.3211844865165427,2,2,-0.8376025122779064,1,2,-1.6476460038751053,1,-0.20783086238537146,1,2,-0.7187454693270836,1,-0.4364357804719845,0,1,1
2,-0.9722765406389582,3,1,0.4297337820309343,2,2,-1.727485659452309,3,1,-1.6476460038751053,0,0.16246911513867612,1,1,-0.7187454693270836,3,2.29128784747792,0,1,0
3,0.3561969563912153,3,7,-0.6745306901827481,2,1,0.052280634896496016,3,2,-1.6476460038751053,1,-0.3004058567663834,0,1,-0.7187454693270836,1,2.29128784747792,0,1,0
3,-0.21314882805028765,3,7,-0.7109248884743129,2,2,0.052280634896496016,2,2,1.053413018870969,2,0.3476191039006999,1,1,-0.7187454693270836,1,-0.4364357804719845,1,1,0
3,-0.4978217202710391,1,7,-0.7629824126128804,2,0,0.9421637820708985,3,2,-0.7472929962930807,0,-0.3929808511473953,1,1,1.045047093438766,1,-0.4364357804719845,0,1,0
1,-0.7824946124917905,3,4,-1.0232700333057174,2,2,0.9421637820708985,0,2,1.053413018870969,0,1.6436690252348665,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,1
3,2.064234309715724,3,1,2.2417847909560464,2,3,-0.8376025122779064,3,2,1.053413018870969,0,0.6253440870437356,1,1,-0.7187454693270836,0,-0.4364357804719845,1,1,0
3,0.3561969563912153,3,7,0.2786287562127917,0,3,-0.8376025122779064,3,2,1.053413018870969,1,-0.3929808511473953,1,1,1.045047093438766,1,-0.4364357804719845,0,1,1
3,0.3561969563912153,1,2,-0.37738818514402256,4,1,0.9421637820708985,3,2,1.053413018870969,1,0.7179190814247475,1,1,1.045047093438766,1,2.29128784747792,1,1,0
1,0.3561969563912153,3,1,-0.7252061561583447,2,1,0.9421637820708985,0,2,1.053413018870969,1,-1.1335808061954904,1,2,1.045047093438766,1,-0.4364357804719845,0,1,1
3,2.064234309715724,3,0,0.8420478006505613,2,4,0.052280634896496016,3,2,-0.7472929962930807,1,-0.20783086238537146,0,2,-0.7187454693270836,0,-0.4364357804719845,1,1,1
3,0.3561969563912153,3,2,2.2102853819916697,2,1,0.052280634896496016,3,2,0.15306001128894414,1,0.25504410951968803,1,1,-0.7187454693270836,0,-0.4364357804719845,1,1,0
3,-0.21314882805028765,1,1,-0.9159301826483174,2,0,0.9421637820708985,0,2,0.15306001128894414,2,0.06989412075766421,1,1,1.045047093438766,1,-0.4364357804719845,0,1,0
2,0.3561969563912153,1,7,0.060724252517726306,4,0,0.052280634896496016,3,2,-0.7472929962930807,1,-0.3929808511473953,1,1,1.045047093438766,1,-0.4364357804719845,1,1,0
0,0.3561969563912153,1,2,2.184486962949548,3,3,-0.8376025122779064,0,2,1.053413018870969,3,-0.578130839909419,1,2,-0.7187454693270836,1,-0.4364357804719845,0,1,0
1,-0.21314882805028765,3,7,-0.7698927034277344,2,0,0.9421637820708985,2,2,0.15306001128894414,2,-0.8558558230524548,0,1,-0.7187454693270836,1,-0.4364357804719845,0,1,1
0,-1.3518403969332935,0,1,-0.9606167299177072,0,2,-1.727485659452309,0,2,-1.6476460038751053,0,-0.3004058567663834,2,1,-0.7187454693270836,3,-0.4364357804719845,0,1,1
3,0.9255427408327181,2,0,0.5785353775774589,0,0,-0.8376025122779064,3,2,-0.7472929962930807,0,-0.8558558230524548,1,1,1.045047093438766,3,-0.4364357804719845,0,1,0
3,-0.21314882805028765,3,7,0.7268762870696599,2,2,0.052280634896496016,3,2,-0.7472929962930807,1,-0.3004058567663834,1,1,-0.7187454693270836,1,-0.4364357804719845,1,1,0
1,1.7795614174949725,1,5,2.2417847909560464,4,1,0.9421637820708985,3,2,1.053413018870969,0,-0.48555584552840714,1,1,1.045047093438766,0,-0.4364357804719845,1,1,0
0,-0.7824946124917905,3,7,1.5902019528720968,4,4,-0.8376025122779064,3,2,-1.6476460038751053,3,1.5510940308538546,1,1,-0.7187454693270836,0,-0.4364357804719845,1,1,1
0,0.3561969563912153,3,1,-0.8362314952503337,2,2,0.9421637820708985,3,2,-1.6476460038751053,0,-0.8558558230524548,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
1,-1.3518403969332935,1,5,0.1694461613380972,2,0,-1.727485659452309,1,2,1.053413018870969,2,0.8104940758057594,1,2,-0.7187454693270836,0,-0.4364357804719845,1,1,1
3,-1.3518403969332935,2,7,-0.9601560438633835,2,0,0.052280634896496016,0,2,-0.7472929962930807,2,-1.0410058118144785,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
3,0.3561969563912153,3,1,-0.7104642024199893,0,2,0.9421637820708985,2,2,0.15306001128894414,2,-0.20783086238537146,1,1,-0.7187454693270836,1,-0.4364357804719845,1,1,0
3,-0.7824946124917905,3,7,0.028015542660750316,2,0,-0.8376025122779064,3,2,1.053413018870969,1,1.5510940308538546,1,1,-0.7187454693270836,1,-0.4364357804719845,1,1,0
0,-0.7824946124917905,1,1,-0.2995322419633332,1,1,0.052280634896496016,1,2,0.15306001128894414,1,0.06989412075766421,1,1,-0.7187454693270836,0,-0.4364357804719845,1,1,0
0,1.494888525274221,3,4,2.2417847909560464,0,0,-1.727485659452309,3,2,1.053413018870969,3,1.088219058948795,1,0,-0.7187454693270836,1,2.29128784747792,1,1,1
0,0.07152406417046382,2,1,-0.3055211606695401,2,0,-1.727485659452309,1,2,1.053413018870969,0,1.088219058948795,1,1,1.045047093438766,1,-0.4364357804719845,0,1,0
3,-0.8773855765653743,1,1,1.940323354158037,2,0,-1.727485659452309,3,2,1.053413018870969,0,0.3476191039006999,1,1,1.045047093438766,3,-0.4364357804719845,0,1,0
1,-0.7824946124917905,3,5,-0.6261586544787695,2,0,-0.8376025122779064,3,2,-0.7472929962930807,2,-0.7632808286714429,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
0,2.064234309715724,2,0,1.6883280824430247,4,0,0.9421637820708985,3,2,1.053413018870969,3,0.25504410951968803,1,0,-0.7187454693270836,1,2.29128784747792,1,1,0
2,0.3561969563912153,3,7,-0.7551507496893791,0,3,0.9421637820708985,0,2,-0.7472929962930807,3,1.088219058948795,1,0,-0.7187454693270836,1,-0.4364357804719845,1,1,0
3,2.064234309715724,3,1,1.6173824300771893,4,0,0.9421637820708985,3,2,1.053413018870969,3,-0.11525586800435958,1,0,-0.7187454693270836,1,2.29128784747792,1,1,0
1,2.064234309715724,2,0,1.7597344208631835,2,3,0.052280634896496016,3,2,1.053413018870969,3,2.5694189690449853,1,1,1.045047093438766,1,-0.4364357804719845,1,1,1
0,-0.7824946124917905,3,5,-0.9514030088312351,0,2,0.9421637820708985,0,2,1.053413018870969,1,-0.7632808286714429,0,2,4.572632218970465,1,-0.4364357804719845,0,1,1
1,0.3561969563912153,0,2,0.2836963028103514,2,0,-1.727485659452309,0,1,1.053413018870969,1,-1.2261558005765023,0,2,-0.7187454693270836,1,-0.4364357804719845,0,0,0
3,-0.7824946124917905,3,7,-0.7017111673878408,2,2,0.9421637820708985,0,2,0.15306001128894414,1,-0.11525586800435958,1,1,-0.7187454693270836,1,2.29128784747792,0,1,0
1,-1.3518403969332935,1,1,-0.9933254397746831,2,3,-1.727485659452309,0,2,1.053413018870969,3,0.3476191039006999,1,1,1.045047093438766,1,-0.4364357804719845,1,1,0
3,0.3561969563912153,3,0,-0.8099723901538881,2,1,0.9421637820708985,3,2,-1.6476460038751053,2,-0.9484308174334667,1,1,-0.7187454693270836,1,-0.4364357804719845,1,1,0
1,-0.7824946124917905,3,7,-1.0545966849997226,0,2,0.9421637820708985,2,2,0.15306001128894414,3,-0.20783086238537146,1,1,-0.7187454693270836,3,-0.4364357804719845,1,1,1
1,2.064234309715724,3,7,1.9154463072245622,4,1,0.9421637820708985,0,2,0.15306001128894414,1,-0.48555584552840714,1,1,-0.7187454693270836,0,-0.4364357804719845,1,1,1
3,-0.4978217202710391,1,7,-0.5469206531351094,2,3,0.9421637820708985,3,2,1.053413018870969,1,0.9956440645677832,1,1,1.045047093438766,1,-0.4364357804719845,1,1,0
3,1.494888525274221,1,2,1.3018124828655195,2,3,-0.8376025122779064,3,2,-0.7472929962930807,0,-0.022680873623347676,1,1,1.045047093438766,1,2.29128784747792,1,1,0
0,0.3561969563912153,1,0,-0.4980879313768072,2,3,0.9421637820708985,1,2,1.053413018870969,2,-0.3929808511473953,1,1,1.045047093438766,1,-0.4364357804719845,1,1,1
3,-0.9722765406389582,1,1,-0.8224109136206255,2,3,0.052280634896496016,3,2,1.053413018870969,2,-0.3004058567663834,1,1,1.045047093438766,3,2.29128784747792,0,0,0
1,0.3561969563912153,3,7,-0.7989159248501216,0,0,0.9421637820708985,0,2,-0.7472929962930807,1,-0.3004058567663834,1,1,-0.7187454693270836,3,-0.4364357804719845,0,1,1
0,0.9255427408327181,3,7,-0.5994388633280004,4,0,0.9421637820708985,0,2,-1.6476460038751053,1,-0.8558558230524548,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
0,-1.3518403969332935,1,9,-0.9601560438633835,4,1,-1.727485659452309,0,2,0.15306001128894414,0,0.3476191039006999,1,1,1.045047093438766,3,-0.4364357804719845,0,1,0
0,-0.4978217202710391,3,7,-0.7242847840496975,4,2,0.9421637820708985,3,2,-1.6476460038751053,0,-1.1335808061954904,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
3,-0.8773855765653743,1,1,-0.7477797728202014,2,2,0.9421637820708985,0,2,1.053413018870969,1,-0.022680873623347676,1,1,1.045047093438766,0,-0.4364357804719845,0,1,0
3,0.3561969563912153,3,1,-0.7477797728202014,2,0,-0.8376025122779064,3,1,-0.7472929962930807,2,-0.3929808511473953,1,1,-0.7187454693270836,1,-0.4364357804719845,1,1,0
0,1.494888525274221,1,7,-0.31289213753871775,2,3,0.9421637820708985,3,2,1.053413018870969,2,0.06989412075766421,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
3,-1.3518403969332935,1,7,-0.5879217119699103,2,3,-0.8376025122779064,2,2,-0.7472929962930807,2,-0.48555584552840714,1,2,1.045047093438766,1,-0.4364357804719845,0,1,0
3,-0.21314882805028765,1,7,-0.35850005691675474,2,0,-0.8376025122779064,0,2,-1.6476460038751053,1,-0.9484308174334667,1,1,1.045047093438766,1,-0.4364357804719845,0,1,0
3,-0.7824946124917905,1,7,-0.3156562538646594,4,3,-1.727485659452309,3,0,1.053413018870969,2,1.2733690477108188,1,1,-0.7187454693270836,1,-0.4364357804719845,1,1,0
3,-1.067167504712542,3,5,-0.7500832030918194,2,0,0.9421637820708985,0,2,-0.7472929962930807,2,-0.8558558230524548,1,2,-0.7187454693270836,1,-0.4364357804719845,0,1,0
0,2.064234309715724,4,0,2.2417847909560464,2,0,-0.8376025122779064,3,2,-0.7472929962930807,1,-0.9484308174334667,1,1,-0.7187454693270836,1,-0.4364357804719845,1,1,1
3,-1.3518403969332935,4,1,-0.8348494370873628,0,0,0.9421637820708985,3,2,-1.6476460038751053,3,-0.022680873623347676,0,2,-0.7187454693270836,1,-0.4364357804719845,0,0,0
3,1.494888525274221,1,1,0.23900975554096165,2,1,0.9421637820708985,3,2,1.053413018870969,1,0.16246911513867612,1,1,1.045047093438766,1,-0.4364357804719845,1,1,0
1,-0.7824946124917905,3,1,0.2924493378424999,3,0,-1.727485659452309,3,2,0.15306001128894414,0,-0.3929808511473953,1,1,-0.7187454693270836,1,2.29128784747792,0,1,0
3,-0.9722765406389582,3,4,-1.0545966849997226,1,3,0.9421637820708985,3,2,1.053413018870969,3,0.9956440645677832,1,0,-0.7187454693270836,1,-0.4364357804719845,1,1,0
3,0.9255427408327181,3,7,-0.3147348817560122,1,3,0.9421637820708985,3,2,-0.7472929962930807,1,-0.48555584552840714,0,1,-0.7187454693270836,0,-0.4364357804719845,0,1,0
1,0.3561969563912153,1,0,-0.7528473194177611,0,1,0.9421637820708985,3,2,-1.6476460038751053,2,-0.8558558230524548,1,1,1.045047093438766,1,-0.4364357804719845,1,1,0
1,-0.7824946124917905,3,7,-1.0665745224121363,2,0,0.9421637820708985,2,2,-0.7472929962930807,2,0.4401940982817118,1,1,-0.7187454693270836,3,-0.4364357804719845,0,1,0
2,1.494888525274221,3,7,0.6711332744965036,2,3,0.9421637820708985,3,2,-0.7472929962930807,1,-0.3929808511473953,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
2,-0.21314882805028765,3,5,-0.07011058691017766,2,0,-0.8376025122779064,3,2,-1.6476460038751053,2,-0.11525586800435958,1,1,-0.7187454693270836,3,2.29128784747792,0,1,1
3,0.3561969563912153,1,7,-0.3654103477316088,0,3,0.9421637820708985,3,2,1.053413018870969,0,1.5510940308538546,0,1,1.045047093438766,1,-0.4364357804719845,0,1,0
3,-0.4978217202710391,1,4,-0.6837444112692203,0,0,0.9421637820708985,0,2,0.15306001128894414,1,-0.3929808511473953,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
3,-0.7824946124917905,3,1,-0.8823001006826942,2,0,0.052280634896496016,2,2,-0.7472929962930807,2,-0.7632808286714429,1,1,1.045047093438766,1,-0.4364357804719845,1,1,0
0,-0.4978217202710391,3,7,-1.0200452309254522,2,3,0.9421637820708985,3,2,0.15306001128894414,1,0.16246911513867612,1,1,-0.7187454693270836,1,2.29128784747792,0,1,1
3,0.3561969563912153,3,7,-0.785556029274737,0,1,0.9421637820708985,2,2,0.15306001128894414,0,-0.8558558230524548,1,1,-0.7187454693270836,1,-0.4364357804719845,1,1,0
3,1.494888525274221,1,1,2.2291735102189376,2,0,0.9421637820708985,0,2,-0.7472929962930807,2,-0.9484308174334667,2,1,1.045047093438766,1,-0.4364357804719845,1,1,1
3,0.3561969563912153,1,1,-0.7966124945785036,3,3,0.9421637820708985,0,2,1.053413018870969,2,0.16246911513867612,1,1,1.045047093438766,1,-0.4364357804719845,1,1,0
0,-0.7824946124917905,1,1,0.04966778721395978,2,2,-1.727485659452309,3,2,0.15306001128894414,2,1.2733690477108188,0,1,1.045047093438766,3,2.29128784747792,0,1,0
1,0.3561969563912153,3,5,-0.30275704434359846,0,4,-1.727485659452309,1,2,-1.6476460038751053,0,-0.20783086238537146,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,1
3,0.3561969563912153,3,5,0.44032956128037726,2,1,-0.8376025122779064,0,2,1.053413018870969,0,-0.9484308174334667,1,2,-0.7187454693270836,1,-0.4364357804719845,1,1,0
0,-0.21314882805028765,1,0,-0.5202008619843402,4,0,0.9421637820708985,2,2,1.053413018870969,2,-0.670705834290431,0,1,1.045047093438766,1,-0.4364357804719845,0,1,0
0,-0.9722765406389582,3,5,-0.6888119578667798,2,0,0.9421637820708985,1,2,-0.7472929962930807,1,-0.3929808511473953,1,1,-0.7187454693270836,3,-0.4364357804719845,0,1,0
0,2.064234309715724,3,1,1.6325850698698683,0,1,0.052280634896496016,3,2,-0.7472929962930807,0,-1.0410058118144785,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,1
3,-0.7824946124917905,3,7,-1.032023068337866,2,0,0.9421637820708985,2,2,-0.7472929962930807,2,-0.670705834290431,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
0,-1.067167504712542,3,1,0.08237649707093576,4,0,-1.727485659452309,0,2,-0.7472929962930807,2,-0.20783086238537146,1,1,-0.7187454693270836,3,-0.4364357804719845,0,1,0
1,-1.1620584687861257,1,1,-1.0527539407824282,2,3,0.9421637820708985,3,2,1.053413018870969,2,1.088219058948795,1,1,1.045047093438766,3,-0.4364357804719845,0,1,0
0,-1.1620584687861257,3,7,-0.7381053656794057,2,0,0.9421637820708985,3,1,-0.7472929962930807,2,-0.20783086238537146,1,1,-0.7187454693270836,1,-0.4364357804719845,0,0,0
3,-0.4978217202710391,1,7,-0.7173744932348435,2,0,0.9421637820708985,0,2,-0.7472929962930807,1,0.7179190814247475,1,1,-0.7187454693270836,3,-0.4364357804719845,0,1,0
3,-1.067167504712542,1,1,-0.40641140656640967,2,0,0.9421637820708985,3,2,1.053413018870969,1,1.180794053329807,1,1,2.8088396562046154,1,-0.4364357804719845,1,1,0
1,-0.21314882805028765,3,5,-0.16455122804651678,3,0,0.9421637820708985,3,2,-0.7472929962930807,1,-0.670705834290431,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
0,-0.7824946124917905,3,1,-0.7929270061439148,2,2,0.052280634896496016,0,2,-1.6476460038751053,1,-0.9484308174334667,1,2,-0.7187454693270836,1,-0.4364357804719845,0,1,1
3,-0.21314882805028765,1,1,-0.6846657833778674,2,0,0.052280634896496016,3,2,-0.7472929962930807,0,-0.3004058567663834,0,1,1.045047093438766,1,-0.4364357804719845,0,1,1
0,2.064234309715724,4,0,0.38136174632695574,0,1,0.9421637820708985,3,2,1.053413018870969,3,-0.11525586800435958,1,0,-0.7187454693270836,3,2.29128784747792,0,1,1
3,-0.21314882805028765,3,8,-0.49440244294221836,2,2,0.9421637820708985,0,2,1.053413018870969,2,-1.1335808061954904,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,1
3,-0.7824946124917905,1,7,-0.6270800265874168,2,3,-0.8376025122779064,3,2,1.053413018870969,2,2.5694189690449853,1,1,1.045047093438766,3,-0.4364357804719845,1,1,0
1,-0.21314882805028765,1,5,-0.9062557755075217,2,2,0.9421637820708985,0,2,1.053413018870969,0,-1.3187307949575142,1,2,-0.7187454693270836,1,-0.4364357804719845,0,1,0
3,0.6408698486119667,2,0,0.9678150934809056,2,1,0.052280634896496016,3,2,1.053413018870969,1,-0.8558558230524548,1,1,1.045047093438766,1,-0.4364357804719845,0,1,0
1,-0.7824946124917905,3,1,-0.8514341350430127,2,0,0.9421637820708985,2,2,0.15306001128894414,2,-0.7632808286714429,1,1,-0.7187454693270836,3,-0.4364357804719845,0,1,0
3,0.07152406417046382,1,1,2.2417847909560464,4,3,0.9421637820708985,3,2,1.053413018870969,3,-0.48555584552840714,1,0,-0.7187454693270836,0,-0.4364357804719845,1,1,1
3,0.7357608126855505,1,7,-0.12585359948333394,2,3,0.9421637820708985,3,2,-0.7472929962930807,1,-0.578130839909419,1,1,1.045047093438766,1,-0.4364357804719845,0,1,0
1,-0.21314882805028765,3,1,0.6282894714444083,0,0,0.052280634896496016,3,2,1.053413018870969,1,-0.022680873623347676,1,1,-0.7187454693270836,3,2.29128784747792,1,1,0
3,0.07152406417046382,2,0,-0.20094542633808163,1,2,0.9421637820708985,3,2,-0.7472929962930807,2,0.5327690926627237,0,1,-0.7187454693270836,3,2.29128784747792,0,1,1
0,-0.4978217202710391,0,1,-0.8072082738279465,0,0,-0.8376025122779064,2,2,-0.7472929962930807,0,-0.9484308174334667,1,2,-0.7187454693270836,1,-0.4364357804719845,0,1,1
1,1.494888525274221,1,5,1.4800979858887549,2,2,0.9421637820708985,0,0,1.053413018870969,3,-1.1335808061954904,1,2,1.045047093438766,3,-0.4364357804719845,1,1,1
1,-0.21314882805028765,3,7,0.08007306679931774,2,0,-0.8376025122779064,0,2,-0.7472929962930807,2,-1.0410058118144785,1,1,-0.7187454693270836,1,-0.4364357804719845,0,1,1
0,2.064234309715724,3,1,2.023246843936286,0,2,0.9421637820708985,0,2,-0.7472929962930807,0,-1.0410058118144785,1,1,-0.7187454693270836,0,-0.4364357804719845,0,1,1
1,0.3561969563912153,3,5,0.4624424918879103,2,0,-0.8376025122779064,3,2,-0.7472929962930807,1,-0.7632808286714429,2,1,-0.7187454693270836,1,-0.4364357804719845,0,1,0
1,0.9255427408327181,4,0,2.2417847909560464,4,2,-0.8376025122779064,3,2,0.15306001128894414,1,-0.9484308174334667,0,1,2.8088396562046154,1,-0.4364357804719845,0,1,0
